,id_new,id,pt,geometry,all_tags
165,41.8097304_-72.8311606_ts2,41.81_-72.831_ts2,"(41.8097304, -72.8311606)","POLYGON((-72.8311606 41.8097304, -72.8315209 41.8098712, -72.831678 41.8096354, -72.8318714 41.809701, -72.8319792 41.8096484, -72.8321582 41.8093691, -72.832203 41.8092831, -72.832209 41.8092034, -72.8321248 41.8090993, -72.8319162 41.8088754, -72.8317774 41.8087815, -72.831502 41.8087323, -72.8311947 41.8087216, -72.8311667 41.80879, -72.8310415 41.808755, -72.8310104 41.808829, -72.8309618 41.8089738, -72.8311758 41.8090569, -72.8311333 41.8091169, -72.8312528 41.8091608, -72.8313909 41.8092088, -72.831466 41.8091138, -72.8315687 41.8091518, -72.831595 41.809112, -72.8317099 41.8091526, -72.8314284 41.8095602, -72.831307 41.8095138, -72.8311606 41.8097304))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
166,43.620023_-79.6860494_ts2,43.62_-79.686_ts2,"(43.620023, -79.6860494)","POLYGON((-79.6860494 43.620023, -79.6856149 43.619792, -79.6856524 43.619757, -79.6851964 43.6194735, -79.6850972 43.6195784, -79.6851938 43.619623, -79.6851186 43.6196988, -79.6850811 43.6196677, -79.6849899 43.6197512, -79.6853225 43.6199454, -79.6855076 43.6198036, -79.6856551 43.6198832, -79.6856175 43.6199201, -79.6855773 43.6199007, -79.6854512 43.6200172, -79.6858268 43.6202386, -79.6860494 43.620023))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
167,43.6207434_-79.6776454_ts2,43.621_-79.678_ts2,"(43.6207434, -79.6776454)","POLYGON((-79.6776454 43.6207434, -79.6773691 43.6205687, -79.6774093 43.6205473, -79.6772377 43.6204425, -79.6772752 43.6204211, -79.6771223 43.6203162, -79.6771679 43.6202794, -79.6770741 43.6202114, -79.6771197 43.6201629, -79.6770258 43.6200891, -79.6769399 43.6201357, -79.6768809 43.6200988, -79.677007 43.6200638, -79.6769587 43.6199629, -79.6765135 43.6200658, -79.6763794 43.6201065, -79.6762372 43.6201726, -79.6761192 43.6202483, -79.6762184 43.6203376, -79.6764142 43.6202269, -79.6765644 43.6201687, -79.6766932 43.6201415, -79.6765886 43.6202211, -79.6765577 43.620192, -79.6764008 43.6202832, -79.6764531 43.6203192, -79.676425 43.6203376, -79.676382 43.6202959, -79.6762654 43.6203842, -79.6768796 43.6208298, -79.6769292 43.6207949, -79.6771009 43.6209182, -79.6770566 43.6209463, -79.6771505 43.6210153, -79.6771921 43.6209842, -79.677243 43.6210182, -79.6776454 43.6207434))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
168,47.7807947_-117.5527212_ts2,47.781_-117.553_ts2,"(47.7807947, -117.5527212)","POLYGON((-117.5527212 47.7807947, -117.5528392 47.7807208, -117.5525683 47.7805198, -117.5525267 47.7805333, -117.5524852 47.7804991, -117.5525455 47.7804675, -117.5522196 47.7801972, -117.5521646 47.7802305, -117.551875 47.7799998, -117.5519179 47.7799304, -117.5518508 47.7799178, -117.551828 47.7799656, -117.5517583 47.7799575, -117.5515196 47.7800791, -117.5514901 47.7801197, -117.5514834 47.7801828, -117.5515075 47.7802332, -117.5515665 47.7802864, -117.551651 47.7803197, -117.5516926 47.7803585, -117.5516309 47.7803918, -117.5518924 47.7806018, -117.5519447 47.780573, -117.5521311 47.7807163, -117.5522317 47.7807505, -117.5522961 47.7807947, -117.5525375 47.7806541, -117.5527212 47.7807947))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': '4'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
169,43.7134623_-79.7267774_ts2,43.713_-79.727_ts2,"(43.7134623, -79.7267774)","POLYGON((-79.7267774 43.7134623, -79.7272736 43.7138229, -79.7273219 43.713786, -79.7273755 43.7138171, -79.7277215 43.7135456, -79.727684 43.7135224, -79.7277269 43.7134933, -79.7277953 43.7135359, -79.727751 43.7135573, -79.7282553 43.713915, -79.7280916 43.7140371, -79.7277939 43.7140352, -79.7277832 43.7141418, -79.7281963 43.7141263, -79.728663 43.7137463, -79.7285396 43.7136784, -79.7283384 43.7138277, -79.7282982 43.7138025, -79.728325 43.7137851, -79.7274439 43.7130687, -79.727401 43.713092, -79.7272803 43.7130164, -79.7273125 43.7129892, -79.7272561 43.7129621, -79.7267733 43.713377, -79.726827 43.7134177, -79.7267774 43.7134623))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
170,42.7454571_10.2318026_ts2,42.745_10.232_ts2,"(42.7454571, 10.2318026)","POLYGON((10.2318026 42.7454571, 10.2318748 42.7451474, 10.2322584 42.7451957, 10.2322383 42.7452818, 10.2321861 42.7455053, 10.2318026 42.7454571))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}, {'key': 'wheelchair', 'value': 'limited'}]"
171,41.1520397_-81.3376654_ts2,41.152_-81.338_ts2,"(41.1520397, -81.3376654)","POLYGON((-81.3376654 41.1520397, -81.3377105 41.1520531, -81.3377611 41.1520685, -81.3378017 41.1520808, -81.3378735 41.152102, -81.3380813 41.1517033, -81.338017 41.1516843, -81.3381187 41.1514891, -81.3380444 41.1514672, -81.3380359 41.1514834, -81.3379664 41.1514628, -81.3376654 41.1520397))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'description', 'value': 'R-4 Permits are required from 7AM to 4PM on Monday through Friday  Valid KSU Permits are required at all other times  No Stadium Permits allowed between 11PM on Sunday to 2PM on Friday'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'R-4'}, {'key': 'operator', 'value': 'Kent State University'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'yes'}, {'key': 'surface', 'value': 'asphalt'}]"
172,51.8766572_-0.4179787_ts2,51.877_-0.418_ts2,"(51.8766572, -0.4179787)","POLYGON((-0.4179787 51.8766572, -0.4180083 51.8766232, -0.417415 51.876412, -0.4173836 51.8764458, -0.4171923 51.876384, -0.4168629 51.8767263, -0.4176605 51.8770068, -0.4179787 51.8766572))","[{'key': 'access', 'value': 'yes'}, {'key': 'addr:postcode', 'value': 'LU1 5FA'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'building', 'value': 'yes'}, {'key': 'fee', 'value': 'yes'}, {'key': 'name', 'value': 'NCP Multi Storey'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'multi-storey'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
173,51.8772072_-0.4179353_ts2,51.877_-0.418_ts2,"(51.8772072, -0.4179353)","POLYGON((-0.4179353 51.8772072, -0.4178862 51.8772587, -0.4180663 51.8773663, -0.4183999 51.8775032, -0.4184937 51.8774168, -0.4179353 51.8772072))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'source', 'value': 'bing'}, {'key': 'surface', 'value': 'asphalt'}]"
174,30.0261999_-98.0989448_ts2,30.026_-98.099_ts2,"(30.0261999, -98.0989448)","POLYGON((-98.0989448 30.0261999, -98.0989368 30.0258492, -98.0988724 30.0258469, -98.0988617 30.0257888, -98.098521 30.0257911, -98.098521 30.0254823, -98.0984566 30.0254892, -98.0984513 30.0254335, -98.0978612 30.0254196, -98.0979712 30.0258608, -98.0979202 30.0260489, -98.0980543 30.0261464, -98.0980919 30.0262208, -98.0984405 30.0264623, -98.0986605 30.026525, -98.0989046 30.0263973, -98.0990065 30.0264716, -98.0992452 30.0264855, -98.0994652 30.0265807, -98.0995268 30.026518, -98.099559 30.0261975, -98.0989448 30.0261999))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '200'}, {'key': 'description', 'value': 'Church parking lot available to for Wimberley Hike & Bike Traill users except on Sunday mornings.'}, {'key': 'maxstay', 'value': '1 day'}, {'key': 'name', 'value': 'Baptist Church Parking Area'}, {'key': 'operator', 'value': 'First Baptist Church'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
175,33.899534_-84.5924223_ts2,33.9_-84.592_ts2,"(33.899534, -84.5924223)","POLYGON((-84.5924223 33.899534, -84.5923673 33.8995481, -84.5923244 33.8995592, -84.5922976 33.8994869, -84.5921942 33.8995158, -84.5921663 33.8994438, -84.591781 33.8995492, -84.5917731 33.8995288, -84.591678 33.8995537, -84.5925658 33.9018294, -84.5926514 33.9018073, -84.5926428 33.9017853, -84.5932373 33.9016282, -84.5932414 33.9016375, -84.5933383 33.9016085, -84.5931116 33.9010408, -84.5930177 33.9010653, -84.5924223 33.899534))","[{'key': 'access', 'value': 'permissive'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'Jim R. Miller Park'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
176,38.4265679_-76.7172156_ts2,38.427_-76.717_ts2,"(38.4265679, -76.7172156)","POLYGON((-76.7172156 38.4265679, -76.7170671 38.4264296, -76.716995 38.4264596, -76.7169759 38.4265057, -76.7170126 38.426894, -76.7172083 38.4268744, -76.7171862 38.4266082, -76.7172156 38.4265679))","[{'key': 'addr:city', 'value': 'Mechanicsville'}, {'key': 'addr:housenumber', 'value': '31501'}, {'key': 'addr:postcode', 'value': '20659'}, {'key': 'addr:state', 'value': 'MD'}, {'key': 'addr:street', 'value': 'Point Lookout Road'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '24'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Mechanicsville Park & Ride'}, {'key': 'official_name', 'value': 'MD 5 @ MD 235'}, {'key': 'operator', 'value': 'Maryland State Highway Administration'}, {'key': 'park_ride', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
177,31.6183571_-94.6479421_ts2,31.618_-94.648_ts2,"(31.6183571, -94.6479421)","POLYGON((-94.6479421 31.6183571, -94.6479444 31.6180004, -94.6479465 31.6179393, -94.6478876 31.6179389, -94.6478882 31.617882, -94.6475372 31.6178793, -94.6475359 31.6179948, -94.647485 31.618029, -94.647482 31.6183055, -94.6475439 31.6183059, -94.6475433 31.6183541, -94.6479421 31.6183571))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
178,33.8289153_-117.8402678_ts2,33.829_-117.84_ts2,"(33.8289153, -117.8402678)","POLYGON((-117.8402678 33.8289153, -117.8404647 33.8288937, -117.8405019 33.8285746, -117.8404341 33.8285679, -117.8404369 33.8285444, -117.8404819 33.8285478, -117.8404925 33.8285521, -117.8406637 33.8286363, -117.84076 33.8286465, -117.8408653 33.8286529, -117.8417952 33.8286334, -117.8417903 33.82844, -117.841776 33.8284037, -117.8403589 33.8284189, -117.8403591 33.8285608, -117.8403483 33.8286739, -117.8403455 33.8286791, -117.8403402 33.8286827, -117.8403325 33.8286842, -117.8402882 33.8286822, -117.8402678 33.8289153))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '80'}, {'key': 'fee', 'value': 'no'}, {'key': 'operator', 'value': 'Trinity Episcopal Church'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}, {'key': 'toilets:wheelchair', 'value': 'yes'}, {'key': 'wheelchair', 'value': 'yes'}]"
179,51.2428481_4.5879719_ts2,51.243_4.588_ts2,"(51.2428481, 4.5879719)","POLYGON((4.5879719 51.2428481, 4.5880038 51.2428171, 4.5884726 51.2430026, 4.5884396 51.2430351, 4.5879719 51.2428481))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '16'}, {'key': 'capacity:disabled', 'value': '0'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Parking jeugdhuis Pagode'}, {'key': 'operator', 'value': 'Gemeente Schilde'}, {'key': 'operator:type', 'value': 'government'}, {'key': 'parking', 'value': 'street_side'}, {'key': 'parking:orientation', 'value': 'perpendicular'}, {'key': 'surface', 'value': 'asphalt'}]"
180,43.640517_-79.7562679_ts2,43.641_-79.756_ts2,"(43.640517, -79.7562679)","POLYGON((-79.7562679 43.640517, -79.756209 43.6404823, -79.7562497 43.640446, -79.7554098 43.6399525, -79.7553616 43.6399955, -79.755476 43.6400627, -79.7553447 43.6401798, -79.7553926 43.6402079, -79.7553355 43.6402589, -79.756072 43.6406916, -79.7562679 43.640517))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': '2'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
181,47.0070187_-120.5327876_ts2,47.007_-120.533_ts2,"(47.0070187, -120.5327876)","POLYGON((-120.5327876 47.0070187, -120.5327904 47.0071045, -120.5328802 47.0071032, -120.5328817 47.0071501, -120.5335816 47.0071396, -120.5335798 47.0070839, -120.5335941 47.007073, -120.5335905 47.0069664, -120.5329755 47.0069761, -120.5329644 47.006653, -120.5325112 47.0066602, -120.5325127 47.006705, -120.5321475 47.0067107, -120.5321581 47.0070284, -120.5327876 47.0070187))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'name', 'value': 'Lot R-19'}, {'key': 'parking', 'value': 'surface'}, {'key': 'supervised', 'value': 'yes'}, {'key': 'surface', 'value': 'asphalt'}]"
182,46.3792801_6.629276_ts2,46.379_6.629_ts2,"(46.3792801, 6.629276)","POLYGON((6.629276 46.3792801, 6.6295888 46.3792531, 6.6297092 46.379243, 6.629705 46.3792276, 6.6297515 46.3792245, 6.6297808 46.3793177, 6.6298681 46.3795962, 6.6294378 46.3796209, 6.6293563 46.3796256, 6.6293388 46.3795714, 6.6291256 46.3795733, 6.6290824 46.3793229, 6.6290774 46.3792897, 6.629276 46.3792801))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': '2'}, {'key': 'fee', 'value': 'no'}, {'key': 'lit', 'value': 'no'}, {'key': 'maxstay', 'value': 'no'}, {'key': 'opening_hours', 'value': '24/7'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'smoothness', 'value': 'excellent'}, {'key': 'supervised', 'value': 'no'}, {'key': 'surface', 'value': 'asphalt'}]"
183,55.7335913_12.3880308_ts2,55.734_12.388_ts2,"(55.7335913, 12.3880308)","POLYGON((12.3880308 55.7335913, 12.3881614 55.7334494, 12.3881676 55.7334512, 12.3882129 55.7334021, 12.3882064 55.7334001, 12.3882212 55.7333817, 12.3886729 55.7333004, 12.3886123 55.7331933, 12.3885446 55.7330707, 12.3884848 55.7329632, 12.3884553 55.7329335, 12.388157 55.7329887, 12.3881353 55.7329483, 12.3880973 55.7329549, 12.3880541 55.7329433, 12.3880431 55.7329226, 12.3879741 55.7329342, 12.3878249 55.7326937, 12.3879092 55.7326805, 12.3878655 55.7326119, 12.3883071 55.7325355, 12.3883242 55.7325742, 12.388396 55.7325627, 12.3886145 55.7328597, 12.388758 55.7330214, 12.3892995 55.7336636, 12.3892308 55.7336794, 12.389248 55.7337111, 12.3882712 55.7338833, 12.3881885 55.733748, 12.388137 55.7336522, 12.3880727 55.7336644, 12.3880308 55.7335913))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity:disabled', 'value': 'yes'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
184,30.4808479_-87.2105597_ts2,30.481_-87.211_ts2,"(30.4808479, -87.2105597)","POLYGON((-87.2105597 30.4808479, -87.2103907 30.4808603, -87.2104131 30.4811738, -87.210222 30.4811896, -87.2102627 30.4816363, -87.2103664 30.4816486, -87.2103745 30.4816941, -87.2106896 30.4816819, -87.2106997 30.4817852, -87.2107953 30.4817887, -87.2108136 30.4818465, -87.2121348 30.481787, -87.2121308 30.4817397, -87.2121999 30.4817379, -87.2121613 30.4809549, -87.211899 30.4809566, -87.2118658 30.4804412, -87.2117815 30.480446, -87.2118381 30.4813227, -87.2115718 30.4813403, -87.2113929 30.481314, -87.2108766 30.4813368, -87.2107871 30.4813823, -87.2106448 30.4813911, -87.210606 30.4809129, -87.2105625 30.480915, -87.2105597 30.4808479))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
185,45.7993302_4.7767888_ts2,45.799_4.777_ts2,"(45.7993302, 4.7767888)","POLYGON((4.7767888 45.7993302, 4.7765889 45.7987886, 4.7768897 45.7984937, 4.7771675 45.7984888, 4.7773392 45.7987898, 4.7772436 45.798854, 4.7769817 45.7988663, 4.7769251 45.7989502, 4.7768065 45.798986, 4.7768543 45.7992043, 4.776918 45.7992808, 4.7768553 45.7993048, 4.7767888 45.7993302))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
186,48.8652209_9.0405091_ts2,48.865_9.041_ts2,"(48.8652209, 9.0405091)","POLYGON((9.0405091 48.8652209, 9.0405241 48.8653042, 9.0403917 48.8653145, 9.0404138 48.865437, 9.0404231 48.8654887, 9.0403258 48.8654963, 9.0403181 48.8654578, 9.040263 48.8654735, 9.0400871 48.8652078, 9.0410503 48.864932, 9.041075 48.8649692, 9.0411358 48.8649517, 9.0412416 48.8651116, 9.0411626 48.8651343, 9.0410282 48.8651578, 9.0409635 48.8651763, 9.0409336 48.8651311, 9.0405609 48.8652378, 9.040533 48.8651956, 9.0405091 48.8652209))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'operator', 'value': 'Aldi Süd'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}, {'key': 'wheelchair', 'value': 'yes'}]"
187,34.5151681_-117.3194524_ts2,34.515_-117.319_ts2,"(34.5151681, -117.3194524)","POLYGON((-117.3194524 34.5151681, -117.3194926 34.5152499, -117.3196388 34.515314, -117.3197258 34.5151609, -117.3198547 34.5148388, -117.3198494 34.5144753, -117.3197848 34.5144725, -117.3197874 34.5144316, -117.3194269 34.51443, -117.3194524 34.5151681))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
188,42.2715858_-83.1947438_ts2,42.272_-83.195_ts2,"(42.2715858, -83.1947438)","POLYGON((-83.1947438 42.2715858, -83.1947517 42.2715785, -83.1947625 42.2715743, -83.1947743 42.2715727, -83.1947863 42.2715741, -83.1948007 42.2715784, -83.1948444 42.2715274, -83.1948276 42.2715207, -83.1948166 42.2715113, -83.1948143 42.2715013, -83.1948183 42.2714933, -83.1948391 42.2714699, -83.1942777 42.2712208, -83.1941017 42.2714382, -83.1946591 42.2716896, -83.1947438 42.2715858))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
189,35.7631752_-78.7039473_ts2,35.763_-78.704_ts2,"(35.7631752, -78.7039473)","POLYGON((-78.7039473 35.7631752, -78.7040469 35.7635162, -78.7041823 35.7634901, -78.7041586 35.7634092, -78.7042203 35.7633974, -78.7041404 35.7631239, -78.7040145 35.7631481, -78.7040184 35.7631615, -78.7039473 35.7631752))","[{'key': 'access', 'value': 'yes'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
190,27.6455149_-80.4035188_ts2,27.646_-80.404_ts2,"(27.6455149, -80.4035188)","POLYGON((-80.4035188 27.6455149, -80.403604 27.6454831, -80.4038779 27.6454903, -80.4036596 27.6450702, -80.403603 27.6450991, -80.4035715 27.6450364, -80.4033844 27.6451086, -80.4034414 27.6452161, -80.4033757 27.6452437, -80.4035188 27.6455149))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
191,45.5769125_9.4788244_ts2,45.577_9.479_ts2,"(45.5769125, 9.4788244)","POLYGON((9.4788244 45.5769125, 9.4793232 45.5765687, 9.4793463 45.5765866, 9.4795879 45.5767736, 9.4794046 45.5768876, 9.4796159 45.5770586, 9.4793588 45.5771886, 9.4788244 45.5769125))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'surface', 'value': 'asphalt'}]"
192,38.6188027_-76.6100371_ts2,38.619_-76.61_ts2,"(38.6188027, -76.6100371)","POLYGON((-76.6100371 38.6188027, -76.6095758 38.6201774, -76.6098788 38.620234, -76.6103295 38.6187964, -76.6100371 38.6188027))","[{'key': 'access', 'value': 'private'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'name', 'value': 'Huntingtown High School bus parking'}, {'key': 'operator', 'value': 'Calvert County Public Schools'}, {'key': 'park_ride', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'smoothness', 'value': 'excellent'}, {'key': 'surface', 'value': 'asphalt'}]"
193,45.5627072_-93.5806246_ts2,45.563_-93.581_ts2,"(45.5627072, -93.5806246)","POLYGON((-93.5806246 45.5627072, -93.5807517 45.5627037, -93.580781 45.5624523, -93.5804072 45.5624318, -93.580395 45.5627995, -93.5806246 45.5628047, -93.5806246 45.5627072))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
194,39.6300256_-106.4189666_ts2,39.63_-106.419_ts2,"(39.6300256, -106.4189666)","POLYGON((-106.4189666 39.6300256, -106.4188427 39.6300326, -106.4186701 39.6298591, -106.4179666 39.6302578, -106.4180056 39.6302995, -106.4179493 39.6303379, -106.4181835 39.6305698, -106.4190044 39.6300677, -106.4189666 39.6300256))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
195,41.4169782_-71.8512122_ts2,41.417_-71.851_ts2,"(41.4169782, -71.8512122)","POLYGON((-71.8512122 41.4169782, -71.8513034 41.4170596, -71.8514107 41.4169927, -71.8515358 41.4169211, -71.8516716 41.4168776, -71.8518258 41.416858, -71.8520189 41.4168605, -71.8521329 41.4168932, -71.8522107 41.4168585, -71.8521523 41.4167856, -71.8520236 41.4167549, -71.8518513 41.4167428, -71.85174 41.4167544, -71.8516327 41.4167715, -71.8514597 41.4168308, -71.851347 41.4168897, -71.8512122 41.4169782))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'capacity', 'value': '19'}, {'key': 'capacity:disabled', 'value': '4'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
196,39.7829724_-84.1087111_ts2,39.783_-84.109_ts2,"(39.7829724, -84.1087111)","POLYGON((-84.1087111 39.7829724, -84.1083992 39.7827374, -84.1083093 39.7826696, -84.1082779 39.7826459, -84.107012 39.7836538, -84.1074402 39.7839816, -84.1086897 39.7829894, -84.1086978 39.7829829, -84.108704 39.782978, -84.1087111 39.7829724))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'operator', 'value': 'AFB'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
197,45.561944_-93.5811334_ts2,45.562_-93.581_ts2,"(45.561944, -93.5811334)","POLYGON((-93.5811334 45.561944, -93.581139 45.5618311, -93.5810981 45.5618285, -93.5810778 45.5618272, -93.5810722 45.5617143, -93.5811048 45.5616983, -93.5811278 45.561687, -93.5811445 45.5613638, -93.5811445 45.5612081, -93.5809388 45.5612276, -93.5809276 45.5614378, -93.5806941 45.561613, -93.5806718 45.5622519, -93.5806663 45.5624112, -93.581645 45.5624268, -93.5816506 45.5619557, -93.5811334 45.561944))","[{'key': 'access', 'value': 'customers'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
198,48.6803438_6.1643768_ts2,48.68_6.164_ts2,"(48.6803438, 6.1643768)","POLYGON((6.1643768 48.6803438, 6.1645458 48.6804717, 6.164371 48.680789, 6.1641032 48.6805893, 6.164021 48.680528, 6.164043 48.680514, 6.16401 48.68049, 6.164083 48.680446, 6.163761 48.680208, 6.16378 48.680197, 6.1637658 48.6801868, 6.1639919 48.6800572, 6.1641192 48.680152, 6.1643768 48.6803438))","[{'key': 'access', 'value': 'no'}, {'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
199,44.5440039_6.2766977_ts2,44.544_6.277_ts2,"(44.5440039, 6.2766977)","POLYGON((6.2766977 44.5440039, 6.2766518 44.543975, 6.2770357 44.5436732, 6.2771037 44.5436322, 6.2774524 44.5435062, 6.2776311 44.5434837, 6.2780031 44.5435454, 6.2779851 44.5435894, 6.2775995 44.5435297, 6.2774614 44.5435486, 6.2771155 44.5436833, 6.2766977 44.5440039))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'fee', 'value': 'no'}, {'key': 'parking', 'value': 'lane'}, {'key': 'surface', 'value': 'asphalt'}]"
200,32.4678162_-95.4153616_ts2,32.468_-95.415_ts2,"(32.4678162, -95.4153616)","POLYGON((-95.4153616 32.4678162, -95.4153612 32.4677684, -95.4153946 32.4677681, -95.4153939 32.4676917, -95.4153621 32.4676919, -95.4153616 32.4676372, -95.4144376 32.467643, -95.414438 32.4676917, -95.4144095 32.4676919, -95.4144102 32.4677676, -95.4144441 32.4677674, -95.4144446 32.467822, -95.4153616 32.4678162))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
201,55.7145495_11.7175305_ts2,55.715_11.718_ts2,"(55.7145495, 11.7175305)","POLYGON((11.7175305 55.7145495, 11.7180321 55.7145283, 11.7180119 55.7142269, 11.7181621 55.7142148, 11.7182319 55.7148426, 11.7175627 55.7148713, 11.7175305 55.7145495))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
202,40.7021087_-111.8642129_ts2,40.702_-111.864_ts2,"(40.7021087, -111.8642129)","POLYGON((-111.8642129 40.7021087, -111.8642127 40.7022048, -111.8642116 40.7028347, -111.8642116 40.7028635, -111.8643536 40.7028637, -111.8643544 40.7024423, -111.8652148 40.7024431, -111.8652149 40.7023629, -111.8652154 40.7021097, -111.8642129 40.7021087))","[{'key': 'amenity', 'value': 'parking'}, {'key': 'parking', 'value': 'surface'}, {'key': 'surface', 'value': 'asphalt'}]"
